0	1	2	3	4	5	6	7
AP-2	-0.294374194109863	-0.111926150771177	0.262224543805993	-0.400355300057391	0.0260725790772965	0.00328733993336271	0.0774483330306361	0.667590224014052
AP2EREBP	-0.413379433045935	-0.657589038116735	0.534141288910021	-0.133775127072	-0.577482660740348	0.00540712336786983	0.298894211468804	0.133196117954907
ARF	0.15231515308456	-0.0575495520545205	0.505266127341631	-0.491748929115139	-0.31285741699882	0.0480471488425983	-0.167284938378922	-0.513390140392297
ARID	-0.223377921412074	0.200018677096817	0.243951598301627	0.184510939455943	-0.113499856542189	-0.0716570444229716	-0.261422883779497	-0.390092465606396
ARID/BRIGHT	-0.134010871636967	0.68869724586403	-0.274498460888811	0.168664911398495	0.252887925517863	-0.492634355309568	-0.188443536922339	0.587261501896021
bHLH	-0.0612282510122232	-0.201553245877144	-0.15967760539628	0.0835350378159967	0.236553782724508	-0.00842116217198926	0.157364434225741	-0.248048992923654
bZIP	0.097218808949721	-0.126292787172838	-0.136119928657599	-0.119283258111524	0.0652951556736695	-0.0381028442699041	0.162016185791611	0.412260697223567
C2C2dof	0.337789261138118	0.313463099078358	0.0981627552429646	0.224154043214519	-0.17537627323393	0.0213570038614459	-0.767446262076625	-0.67316503014295
CAMTA	-0.0843434729253691	-0.293100978878159	0.0479035960302086	-0.0576720435402877	0.729987715899492	0.0026800012622764	-0.336108200473897	0.456362483686383
CBF/NF-Y	-0.0765939641510546	0.0553893159797158	0.0111570372490374	0.0301963641934046	-0.101294038709029	0.133283199189291	-0.0663064632727636	0.108013651803396
CP2	-0.00611318510106135	0.0159915126331751	-0.0192533564953123	-0.115883568383993	0.134528067248528	-0.087470611457966	-0.177775885735344	0.827537069501998
CSD	-0.130374555575642	-0.538564301650839	0.00495850390009921	-0.160996089294442	-0.293980284029057	-0.281548994180507	0.804638254783878	0.0788322992123766
CSL	0.413071201159594	-0.331496195435265	-0.415555894176917	-0.0868286673576511	-0.084399590690104	-0.0168724877792295	0.184697486262775	0.329262001470989
CTF	-0.253938771227943	-0.142996191460117	0.188719823764763	-0.00727173995797607	-0.354344883177619	0.174999757758255	0.163432440931731	0.299431120659077
CxxC	-0.199620208201639	0.103293930219191	0.333626421781146	0.0131446673345855	0.0504395465235275	-0.0915312708696382	-0.294211951140276	0.454431853377741
DM	-0.156412869983276	-0.420999881464791	0.0256063338842699	0.362733405882873	0.104277538978783	0.0312546411441063	0.0308911364405862	0.375488757784405
E2F	-0.17855205286016	-0.120479553199542	0.393505323583251	0.133997325211845	0.178894949794693	-0.0120233760796423	-0.325866971356665	-0.908903307923157
EBF1	0.376421238587734	-0.307334491066177	0.0269943593361069	-0.594562544174973	-0.193256372136007	-0.285590618693911	0.276093446927776	0.557456685255478
Ets	0.118037851300998	-0.156890721867568	-0.0185673500145396	-0.105063983197948	0.0568838393901304	0.148081918342443	-0.0719634582097173	-0.234884470481633
FAR1	0.103834010115016	-0.455532120275038	0.140250581590085	0.195829623952107	-0.155144236218496	0.246737727244532	-0.314730152018431	0.437526005979937
Forkhead	-0.0428555035005956	0.164145351935786	0.0687106594036609	0.0554385641933686	0.135902046441209	0.0709531781307374	-0.326999001967329	-0.0327161769152492
HMG	0.00106767309263147	0.0947314530184074	-0.043393896276	-0.123218102369015	0.160884341567091	-0.0363926312563008	0.0240076220067946	-0.273054410925658
Homeodomain	0.000555675996973208	0.0963115649847093	0.0470032166753946	-0.0259948082943669	-0.13292854389701	-0.0412512247589738	0.00668344852320555	-0.0615643551681736
HSF	-0.3799771378825	-0.155066357895737	-0.637355624478296	0.169304324208179	0.151925076811865	0.152044854154017	0.490229334626715	0.172612634316735
HTH	-0.0155759893602372	-0.0857692726745178	0.0334281222444891	-0.0458273355223187	0.216828617036101	-0.0545645604268206	-0.0447041456538179	0.25533678893358
IPT/TIG	0.619043261495633	0.530424105821018	-0.699199312707135	0.595455550801747	0.596826400250395	-0.351695840387849	-1.04643994016397	-0.307100376697038
IRF	-0.018103026968192	-0.0533761736200151	0.0433943746002817	-0.22223737277155	0.0111787744239341	0.140313625647886	0.0452277742720236	-0.429166256496919
MADS-box	0.231352324209178	0.0887150500955781	0.0568912537156203	-0.1168928742039	-0.482105361651513	-0.00048701454125953	-0.0169746929420451	0.0918673564642905
Myb/SANT	0.465455664496866	-0.377415451133477	0.149987203227318	-0.0650882197490415	-0.027812458476839	-0.213432077475519	-0.0526450201223157	-2.32833670458711
NA	0.112457738717956	-0.118616167728951	-0.231040754188217	0.152143417059836	0.144326475745258	0.0428859596518407	0.0157902048082214	-0.00473860313705809
NRF	0.0914198668045902	-0.0912346705021504	0.0439255373931491	0.368902444773985	-0.0976018049301743	-0.0188393726242392	-0.302415774159783	0.221663063577551
Nuclear receptor	-0.10247170187087	-0.206608042319379	0.0813336982763217	-0.187219037033139	-0.259362362096632	0.150588579757158	0.245290253352782	-0.0954567818556447
p53	-0.288088348872774	-0.729963940814569	0.206307285058343	0.164986459069317	0.280939560440729	-0.195554633234693	0.254938918846582	0.153999767797945
Paired box	-0.0421384045448399	0.0830277456494233	0.174116459995973	-0.0533987078621634	-0.157368649458877	0.105326244747759	-0.114293247906847	-0.453337228553382
RFX	0.1341052998788	0.097158061106719	-0.107920946481422	0.00720252400701441	0.29295640471691	-0.0708979749127868	-0.139777108192403	-0.837745249937595
