0	1	2	3	4	5	6	7
Tfdp1/2/3.2	0.0465702842179231	-0.409544296258676	-0.0215752316609552	-1.74517492400084	0.111608922353983	-0.806444461934742	-0.346806655693478	2.33236153588127
Arf1/2/3/4/5/6	2.55237575655647	-0.553287562289302	-1.73059286611876	-Inf	-Inf	-1.44271792850835	0.733047456975202	-Inf
Etv1/4/5	-0.773550933207403	-0.33066972090739	-0.244080696979555	2.2387129534397	-0.304050069825583	0.0437729661155916	0.996344118310912	-Inf
Nfe2l1/2/3	-1.19028571374842	-0.0675492427088504	0.427117702726914	-1.43936037949115	-0.0408748534777328	-0.95828821898808	-0.00480372822839447	-Inf
Ceh-31.2	1.81222255948187	2.25505658966705	-Inf	2.65122537363567	-Inf	-Inf	2.31768124474222	-Inf
Hoxb1.3	-0.222675004862721	-0.0238286193826288	0.190952724778961	0.466773994260335	-0.729248599290605	0.647185921644731	0.0398355526664286	0.397608143768045
Her	0.0752786101271143	-0.205586975958541	-0.661122318733688	-0.93707159078602	0.5464361980265	0.922049082304513	0.88043127988536	-Inf
Foxj2/3.3	-0.512720280978168	0.168182997630278	-0.245293626869983	0.330791101238339	-0.0410176532800846	0.368002671649832	-1.38927005279242	0.28215943515282
Arx.4	-0.0211571111635634	0.306916208424303	0.564978449181642	0.582328228845173	0.0755273452872243	-0.0407824886653161	-1.45922884007327	-0.536811642523809
Tbx20.3	-Inf	0.669932277382983	-0.507151835606217	-Inf	-Inf	1.36635546498385	0.732545402654132	-Inf
Znf143	1.07633932925119	-0.553287562289302	-1.73059286611876	1.91664375961727	-0.526667164259043	-1.44271792850835	1.58238609777415	-Inf
Nr6a1.1	0.490497917136388	-Inf	-0.244080696979555	-Inf	0.960343478096698	0.0437729661155916	0.996344118310912	-Inf
Tlx1/2.1	-1.1890698505526	0.447779188633876	1.40177908905838	-0.349793801109987	0.474416969861329	-0.442137571556133	0.510446157798813	-Inf
Rx/3	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	Inf	-Inf
Zic1/2/3.4	1.81834948041981	-1.99681926055316	-0.924193855726189	1.43372376259865	-0.22192487725991	-1.13941750866136	-0.18585156107885	1.3962045891225
Cdc5l	-0.996179227850212	-Inf	0.341387412256481	1.91664375961727	-Inf	-0.219511942437075	-0.490661800820445	-Inf
Mybl1/2	-0.773550933207403	-0.33066972090739	-0.244080696979555	0.0656882600977867	0.960343478096698	0.0437729661155916	0.996344118310912	-Inf
Tp53/63/73	-Inf	-0.553287562289302	0.341387412256481	-0.156967382356044	0.697018719989636	-Inf	0.733047456975202	-Inf
Uncx4.1.5	-0.188146838203924	-Inf	1.66407551972719	2.06761099499212	-Inf	-0.634730346267415	0.317334646951413	3.64555443620194
Atf1.40	-1.35934033858644	1.03388660186417	0.493793169937699	-Inf	2.87187915191967	-0.635145981546756	-0.853695151318161	-Inf
KH.C1.1304	0.0207179650352496	-0.191751212941258	-0.316769922240275	0.00677964052119349	0.345661122165685	0.0963915621423566	-0.329253893139185	0.839777844813313
Hat1	-Inf	-Inf	1.07824317211885	-Inf	2.28167418353113	1.36589454610626	-Inf	-Inf
Barhl1/2.4	-0.304141517344645	-0.553856158625857	0.341802225444036	0.536435849577558	-0.527211392575302	0.630193963252712	-1.59213638644411	1.73799224656753
Grhl1/2/3	-0.358447475697672	0.84098405398826	-1.09323599814221	0.481440971887808	-1.0419446020781	-0.0494841744912079	1.51266154613447	-Inf
Sox14/21	-0.511503103778039	-0.554425936814183	1.32395969744354	0.329846433265244	-1.18127570258741	-0.220008133903407	-0.491684622148864	1.11985807160427
Ppp1r13b	-0.188279220184935	-Inf	0.493793169937699	0.651575979320097	1.06053000089274	0.143451223941309	0.317583627330896	-Inf
Dmbx1.2	-0.188146838203924	-Inf	0.493413414996403	0.651018670753354	-Inf	0.781201444877467	-Inf	-Inf
Hoxa2b	0.111800091105933	-0.653634436593427	0.564887025206629	0.429297673276842	-0.626988881099929	0.492420997865246	-1.68549289128291	1.64469413886954
Hoxd3	-Inf	-Inf	-1.24463739895517	0.328907184899016	2.28363726586399	-0.956872590166928	-0.00479532216064731	-Inf
Barhl1/2	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf	-Inf
Zeb1/2	-Inf	1.25503032988187	2.07869434532866	-Inf	-Inf	2.36647655299789	-Inf	-Inf
Hoxb2/3.58	-Inf	-0.33066972090739	-Inf	1.33021825710281	-0.304050069825583	0.951631968592319	1.90447704425905	-Inf
Barx1/2.15	-0.304141517344645	-0.553856158625857	0.341802225444036	0.536435849577558	-0.527211392575302	0.630193963252712	-1.59213638644411	1.73799224656753
Hes1/2/4	0.227975759500749	0.053143972360703	0	0.0658935043712685	0.699393405493959	-1.69822042819666	1.00012866978505	-Inf
Hoxc10/11.7	-Inf	0.669932277382983	-0.507151835606217	1.06623195044025	0.69654575338836	-Inf	2.31868946594407	-Inf
Klf10/11/2/4.1	-1.64935926589355	-0.0674908018729585	0.0781624815878524	0.329219668397099	-0.0408393096942793	0.881747974020613	0.73355021446509	-Inf
Sox1/2/3	-0.998070671311741	0.329749064552287	-0.508531559552826	-1.87690201754064	0.35645330245586	0.0858504193533152	1.04141235882332	-Inf
Ebf1/2/3/4.1	0.490497917136388	0.933561210992069	-0.244080696979555	-Inf	-0.304050069825583	0.951631968592319	-Inf	-Inf
Ppp2r4;Prdm15	0.397543436862579	-1.06856754697691	-Inf	-0.672173085430334	0.867641247145985	1.10449045075481	0.903665203155439	2.32371245016545
Hmbox1	1.22787236652	0.25468069644678	0.493413414996403	0.651018670753354	-Inf	-0.634730346267415	0.317334646951413	3.64555443620194
Ybx1/2.2	0.813047078132302	-Inf	0.757082540333696	-0.349793801109987	-0.719542652436565	-0.442137571556133	0.510446157798813	2.6458561506256
Crebzf;Creb3l1/2/3;Crebbp.1	0.387140061678497	0.237806896040466	-0.128862382952315	-0.343966110595155	0.174131008518728	-0.254841365875998	0.303889278274623	-0.0752171299698754
Ets96b	-0.188279220184935	-Inf	-0.144537577118314	-0.519942596851475	0.281522034585816	0.781816721682464	0.317583627330896	-Inf
KH.C10.148	-0.510291730947524	-Inf	0.0780933776898516	0.328907184899016	-Inf	1.36681671823386	1.31839173204054	-Inf
Xbp1.1	-0.0951477784817047	-1.91856581952969	-0.408456035569735	1.16918829126605	0.375338678941457	-1.05167260538665	0.411428719914639	-Inf
