0	1	2	3	4	5	6	7
Tfdp1/2/3.2	-0.468660528961663	0.275360870212863	0.479270729388421	0.890835251886605	0.327285304250691	0.109962144608289	-1.44900543070359	1.69530553655755
Arf1/2/3/4/5/6	1.10298633557127	-1.62651570777648	-0.177167026168215	-Inf	0.0357819060149919	-1.7916823963891	0.653082213917963	1.75139981853132
Etv1/4/5	-0.0933563317799109	-0.362939975907913	-0.643300655261931	0.251704928877426	-1.44176460458543	0.309171070156637	0.797856344024024	-Inf
Nfe2l1/2/3	-0.142417858192524	-0.596141856135274	-0.00711240694594579	-1.04264833979806	0.358365572789966	0.142359106363851	0.237854764166895	0.69125754339576
Ceh-31.2	0.269232574719726	0.464587850382087	0.0550135215672783	-0.904571017770141	-1.35054255852518	-0.104234934667891	0.0225140724031388	0.829354274234237
Hoxb1.3	0.02887088857523	0.256051274839973	-0.0146862096832664	0.20596516637824	0.0841156047591104	0.119915205970591	-0.267829963603979	-0.580783582276454
Her	1.63964826530824	-0.596141856135274	-0.211323081248374	-2.07256497060224	-0.441409991530691	0.142359106363851	-0.463681862166805	-Inf
Foxj2/3.3	0.568945992397302	-0.297868801257869	0.30948752580816	-0.318415123027234	0.628881403346282	0.797414617136881	-1.69943399197147	1.40257263237572
Arx.4	-0.134556306513429	0.353864338171821	0.0987736326694026	0.253245292181972	0.290709266803449	0.0353421913141552	-0.40183820309287	-0.0688895902683108
Tbx20.3	1.29282792649416	-1.04157361193348	-1.15496762170582	0.204346792190827	-0.441178816673026	-0.112807410006868	0.173515673433711	-Inf
Znf143	-0.879751014315875	-1.74210508810547	0.0778736549793526	0.573933989288023	0.559891726034389	-1.90727342799621	0.697572029792104	1.63581338190867
Nr6a1.1	-0.364984824761246	-1.2513099255692	-0.244444865279444	-1.67598468267986	-0.0256898324529144	0.841403414735689	0.560177121169796	1.08779761300349
Tlx1/2.1	-0.128877804791685	0.994988467014071	0.0901532368433867	-0.0250292347000536	0.41827108707648	0.122354792857515	-0.973528882521868	-0.538613376727158
Rx/3	-0.899218266457113	0.916497353218665	-0.995248960635565	0.364442800677075	1.01690149890654	-0.869705231719828	-0.0356366312224809	1.01368116351889
Zic1/2/3.4	1.38864903138501	-1.12915096405223	-0.417436101166677	0.114001083579342	-0.528760015094952	0.162124978080531	-0.570579047550069	1.20656515399373
Cdc5l	0.262418044071785	-Inf	1.32326309108907	-0.675029062513879	-Inf	0.291932489140783	0.0150718249397595	-Inf
Mybl1/2	0.958172343415357	-0.0406927444729579	-1.87289000747996	-0.514439931740904	1.23845620924394	-1.29378707128635	0.237571941555803	-Inf
Tp53/63/73	-1.0434194509074	-0.210830077414483	-0.955393778895066	-0.234258159685303	-0.24829737497278	-1.01391495740167	1.23888084169281	1.47814205347572
Uncx4.1.5	-1.23629652468457	0.0525140786278877	-0.00710818861808304	-0.427138444011677	-0.441178816673026	-1.20679097971549	1.23907600716402	-Inf
Atf1.40	0.372761750865676	0.08496103526002	0.215436242800566	-Inf	1.89902981791108	-1.7916823963891	-0.425798415807035	-Inf
KH.C1.1304	-0.00615798870220429	0.606053934792769	0.170720169687349	0.0478018086524666	0.156081149158187	-0.0186069206279064	-0.590654102177713	0.393634410076999
Hat1	0.0277968514867319	-1.50087294467678	-0.522023815472061	0.181160185754393	-0.90058504066688	-1.6660379734413	1.36417670775567	-Inf
Barhl1/2.4	0.0442171645057301	0.1121960453278	0.46979713657131	-0.313252853387797	-0.327363883149283	0.135014497579249	-0.436092248987392	0.68875228614662
